npsn,nama,alamat,kecamatan,kabupaten,provinsi,bentuk_pendidikan,status_sekolah,latitude,longitude
69965531,TK NEGERI 6 BANGKURUNG,Jalan Pahlawan ,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,NEGERI,-1.79344,123.079705
40200193,SMP NEGERI 2 BANGKURUNG,Sasabobok,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMP,NEGERI,-1.792,123.08
69920092,SMK SASABOBOK,Ds. Sasabobok Bangkurung,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMK,SWASTA,-1.7972594,123.1080693
40200294,SD INPRES BONTOSI,Bontosi,KEC. LABOBO ,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.7869,123.272
69966983,TK NEGERI 3 LABOBO,JALAN TRANS LABOBO,KEC. LABOBO ,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,NEGERI,-1.7857,123.2714
69966992,TK AN-NUR,JALAN PAHLAWAN NO 4,KEC. LABOBO ,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,SWASTA,-1.784654,123.307918
40200237,SD NEGERI TADIANABUNGIN,Sasabobok,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.7711,123.0895
40200182,SD NEGERI DUNGKEAN,Dungkean,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.7711,123.0994
69950793,TK NEGERI 4 BANGKURUNG,Dusun I,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,NEGERI,-1.772754,123.101451
40200357,SD NEGERI ALASAN,Alasan,KEC. LABOBO ,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.751022,123.3016349
70006950,PAUD TUNAS BANGSA,"Desa Sonit, Kec. Bokan Kepulauan",KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,SWASTA,-1.761558,124.14631
40200259,SD NEGERI SONIT,Desa Sonit,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.7606,124.1463
40204009,SMP NEGERI 4 BOKAN KEPULAUAN,Jalan Lapangan Raya No 01,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMP,NEGERI,-1.759,124.1475
69966989,KB GLORIA,JALAN TRANS LABOBO,KEC. LABOBO ,Kab. Banggai Laut,Prov. Sulawesi Tengah,KB,SWASTA,-1.742694,123.296093
40200391,SD INPRES PADINGKIAN,Padingkian,KEC. LABOBO ,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.7427,123.2963
69829115,TK NEGERI 2 LABOBO,DESA ALASAN,KEC. LABOBO ,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,NEGERI,-1.724794,123.307841
69965035,SPS TAMAN PENDIDIKAN ANAK SEKOLAH MINGGU (TP-ASM) KANAAN,JALAN TRANS LABOBO,KEC. LABOBO ,Kab. Banggai Laut,Prov. Sulawesi Tengah,SPS,SWASTA,-1.72275,123.309357
40200219,SMP NEGERI 1 LABOBO,Lipulalongo,KEC. LABOBO ,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMP,NEGERI,-1.7374447,123.3331894
70012700,SMP Negeri 3 Labobo,Dusun III,KEC. LABOBO ,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMP,NEGERI,-1.71991,123.3126819
40206524,SMAN 1 LABOBO,Jln Bubung No. 01 Lipulalongo KP. 94792,KEC. LABOBO ,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMA,NEGERI,-1.734579,123.337617
40200168,SD NEGERI LIPULALONGO,Jl. Kampung Baru No. 01,KEC. LABOBO ,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.734027,123.337848
40200235,SD NEGERI TALAS,Talas Kecamatan Labobo,KEC. LABOBO ,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.7297285,123.348278
69932145,TK NEGERI 7 LABOBO,DUSUN II,KEC. LABOBO ,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,NEGERI,-1.72175,123.370525
40200260,SDN INPRES LALONG,Lalong,KEC. LABOBO ,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.7215,123.3703
40200242,SD NEGERI TOLOKIBIT,Desa Tolokibit,KEC. BANGGAI SELATAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.718,123.5349
